,Date,Site ID,County,value
337,2020-01-09,Dallas North #2,Dallas,-17.62060225331891
338,2020-01-09,Dallas Redbird Airport Executive,Dallas,-14.057143421697873
339,2020-01-09,Denton Airport South,Denton,-11.239421663392308
340,2020-01-09,El Paso Chamizal,El Paso,3.2294317909171326
341,2020-01-09,El Paso UTEP,El Paso,-4.626267054531407
342,2020-01-09,Fort Worth Northwest,Tarrant,-7.780336682185229
343,2020-01-09,Galveston 99th Street,Galveston,-9.461138529221666
344,2020-01-09,Grapevine Fairway,Tarrant,-2.5804302102601255
345,2020-01-09,Greenville,Hunt,-4.0630960810420245
346,2020-01-09,Hamshire,Jefferson,-8.226197402491175
347,2020-01-09,Houston Aldine,Harris,0.4446984627390833
348,2020-01-09,Houston Bayland Park,Harris,-14.447107933529319
349,2020-01-09,Houston Deer Park #2,Harris,-14.787972686140822
350,2020-01-09,Houston East,Harris,-8.637012987337915
351,2020-01-09,Houston Southwest Freeway,Harris,-16.3793107578479
352,2020-01-09,Italy,Ellis,-10.409681796221337
353,2020-01-09,Karnack,Harrison,-2.331436526701753
354,2020-01-09,Kaufman,Kaufman,-5.769458853771061
355,2020-01-09,Lake Jackson,Brazoria,-7.731942830438082
356,2020-01-09,Lang,Harris,-7.259249011250207
357,2020-01-09,Longview,Gregg,-8.14853665984564
358,2020-01-09,Lynchburg Ferry,Harris,5.192698312021406
359,2020-01-09,Manvel Croix Park,Brazoria,-9.722236405472303
360,2020-01-09,Midlothian OFW,Ellis,-17.742133970904924
361,2020-01-09,Nederland High School,Jefferson,-2.4897049287069555
362,2020-01-09,Northwest Harris County,Harris,-1.7779248127198475
363,2020-01-09,Park Place,Harris,-11.308093945378232
364,2020-01-09,San Antonio Interstate 35,Bexar,-20.119684231533345
365,2020-01-09,San Antonio Northwest,Bexar,-8.00999465458541
366,2020-01-09,Seabrook Friendship Park,Harris,-3.4274707753621243
367,2020-01-09,Tyler Airport Relocated,Smith,-3.8171267583483033
368,2020-01-09,West Orange,Orange,-5.035435966760178
369,2020-01-10,Ascarate Park SE,El Paso,-3.291485506080811
370,2020-01-10,Austin North Interstate 35,Travis,-21.05201363935575
371,2020-01-10,Austin Northwest,Travis,-12.928481680055512
372,2020-01-10,Beaumont Downtown,Jefferson,-10.831363740181754
373,2020-01-10,Calaveras Lake,Bexar,-10.108426039311695
374,2020-01-10,Channelview,Harris,2.370988609197365
375,2020-01-10,Clinton,Harris,-11.093920071069654
376,2020-01-10,Conroe Relocated,Montgomery,-1.9166405579533334
377,2020-01-10,Dallas LBJ Freeway,Dallas,-13.916986238223313
378,2020-01-10,Dallas North #2,Dallas,-21.82729814372987
379,2020-01-10,Dallas Redbird Airport Executive,Dallas,-20.209332711859762
380,2020-01-10,Denton Airport South,Denton,-15.908807181983303
381,2020-01-10,El Paso Chamizal,El Paso,-16.335437334478016
382,2020-01-10,El Paso UTEP,El Paso,-18.661171164120454
383,2020-01-10,Fort Worth Northwest,Tarrant,-19.668106545198928
384,2020-01-10,Galveston 99th Street,Galveston,-8.55895770730386
385,2020-01-10,Grapevine Fairway,Tarrant,-8.649449388342314
386,2020-01-10,Greenville,Hunt,-7.391928957754352
387,2020-01-10,Hamshire,Jefferson,-8.942107764275507
388,2020-01-10,Houston Aldine,Harris,-17.18970153726092
389,2020-01-10,Houston Bayland Park,Harris,-20.292664097912873
390,2020-01-10,Houston Deer Park #2,Harris,-15.69226857655178
391,2020-01-10,Houston East,Harris,-17.59982942569408
392,2020-01-10,Houston Southwest Freeway,Harris,-24.964883360587628
393,2020-01-10,Italy,Ellis,-8.439468097591199
394,2020-01-10,Karnack,Harrison,-4.609189951359285
395,2020-01-10,Kaufman,Kaufman,-7.310527346921746
396,2020-01-10,Lake Jackson,Brazoria,-8.903744121573338
397,2020-01-10,Lang,Harris,-19.219183257825556
398,2020-01-10,Longview,Gregg,-7.306465426968925
399,2020-01-10,Lynchburg Ferry,Harris,-1.8109510030470766
400,2020-01-10,Manvel Croix Park,Brazoria,-14.881819967116137
401,2020-01-10,Midlothian OFW,Ellis,-16.869969587343274
402,2020-01-10,Nederland High School,Jefferson,-3.255567942405584
403,2020-01-10,Northwest Harris County,Harris,-6.460916593541764
404,2020-01-10,Park Place,Harris,-20.364137780994675
405,2020-01-10,San Antonio Interstate 35,Bexar,-10.637711628793612
406,2020-01-10,San Antonio Northwest,Bexar,-13.927331640886782
407,2020-01-10,Seabrook Friendship Park,Harris,-7.319602282211439
408,2020-01-10,Tyler Airport Relocated,Smith,-5.426156895334605
409,2020-01-10,West Orange,Orange,-9.916668158540997
410,2020-01-11,Ascarate Park SE,El Paso,1.3741065791551108
411,2020-01-11,Austin North Interstate 35,Travis,-3.7482108996297328
412,2020-01-11,Austin Northwest,Travis,-1.6613255156719529
413,2020-01-11,Beaumont Downtown,Jefferson,-9.134640452510517
414,2020-01-11,Calaveras Lake,Bexar,-6.040973984517173
415,2020-01-11,Channelview,Harris,-9.991104541487562
416,2020-01-11,Clinton,Harris,-13.140331029973755
417,2020-01-11,Conroe Relocated,Montgomery,-7.794174804528674
418,2020-01-11,Dallas LBJ Freeway,Dallas,5.46224663848902
419,2020-01-11,Dallas North #2,Dallas,5.2731676096947915
420,2020-01-11,Dallas Redbird Airport Executive,Dallas,5.367193315537497
421,2020-01-11,Denton Airport South,Denton,-1.3877050293414275
422,2020-01-11,El Paso Chamizal,El Paso,-4.100218788640294
423,2020-01-11,El Paso UTEP,El Paso,8.290269931769956
424,2020-01-11,Fort Worth Northwest,Tarrant,4.821811263020251
425,2020-01-11,Galveston 99th Street,Galveston,-7.313817981276458
426,2020-01-11,Grapevine Fairway,Tarrant,0.667668419876863
427,2020-01-11,Greenville,Hunt,2.9876217271771512
428,2020-01-11,Hamshire,Jefferson,-4.627559678571257
429,2020-01-11,Houston Aldine,Harris,-13.60637003041161
430,2020-01-11,Houston Bayland Park,Harris,-10.422505193803287
431,2020-01-11,Houston Deer Park #2,Harris,-6.8130576176476705
432,2020-01-11,Houston East,Harris,-16.762963672269414
433,2020-01-11,Houston Southwest Freeway,Harris,-9.683146374286256
434,2020-01-11,Italy,Ellis,-0.10174754964598964
435,2020-01-11,Karnack,Harrison,-3.053655704783942
436,2020-01-11,Kaufman,Kaufman,8.684321968146747
437,2020-01-11,Lake Jackson,Brazoria,-9.212000207229138
438,2020-01-11,Lang,Harris,-15.453758600291303
439,2020-01-11,Longview,Gregg,-4.206185974914128
440,2020-01-11,Lynchburg Ferry,Harris,-12.765778400307347
441,2020-01-11,Manvel Croix Park,Brazoria,-6.500472021910657
442,2020-01-11,Midlothian OFW,Ellis,0.18052904279371695
443,2020-01-11,Nederland High School,Jefferson,-4.00657068213161
444,2020-01-11,Northwest Harris County,Harris,-10.682439881212993
445,2020-01-11,Park Place,Harris,-10.41499805496727
446,2020-01-11,San Antonio Interstate 35,Bexar,-7.636791080848409
